host,ip,port,protocol,title,domain,country,city,link,as_organization
https://140.238.19.121:7878,140.238.19.121,7878,https,403 Forbidden,,KR,Seoul,https://140.238.19.121:7878,ORACLE-BMC-31898
131.186.30.44:2053,131.186.30.44,2053,http,,,KR,Seoul,http://131.186.30.44:2053,ORACLE-BMC-31898
https://193.123.251.50:8080,193.123.251.50,8080,https,,,KR,Seoul,https://193.123.251.50:8080,ORACLE-BMC-31898
140.238.8.180:8080,140.238.8.180,8080,http,,,KR,Seoul,http://140.238.8.180:8080,ORACLE-BMC-31898
https://146.56.177.247:8080,146.56.177.247,8080,https,,,KR,Seoul,https://146.56.177.247:8080,ORACLE-BMC-31898
140.238.19.30:8181,140.238.19.30,8181,http,,,KR,Seoul,http://140.238.19.30:8181,ORACLE-BMC-31898
146.56.133.140:2083,146.56.133.140,2083,http,,,KR,Seoul,http://146.56.133.140:2083,ORACLE-BMC-31898
132.145.90.129:8181,132.145.90.129,8181,http,,,KR,Seoul,http://132.145.90.129:8181,ORACLE-BMC-31898
https://144.24.87.34:8081,144.24.87.34,8081,https,,,KR,Chuncheon,https://144.24.87.34:8081,ORACLE-BMC-31898
https://138.2.117.210:2082,138.2.117.210,2082,https,,,KR,Chuncheon,https://138.2.117.210:2082,ORACLE-BMC-31898
131.186.30.44:2082,131.186.30.44,2082,http,,,KR,Seoul,http://131.186.30.44:2082,ORACLE-BMC-31898
https://129.154.217.172:3306,129.154.217.172,3306,https,,,KR,Seoul,https://129.154.217.172:3306,ORACLE-BMC-31898
https://kimlv.duckdns.org:10000,146.56.173.92,10000,https,403 Forbidden,kimlv.duckdns.org,KR,Seoul,https://kimlv.duckdns.org:10000,ORACLE-BMC-31898
https://140.238.12.220:2053,140.238.12.220,2053,https,,,KR,Seoul,https://140.238.12.220:2053,ORACLE-BMC-31898
132.145.91.171:8443,132.145.91.171,8443,http,,,KR,Seoul,http://132.145.91.171:8443,ORACLE-BMC-31898
https://129.154.206.215:8443,129.154.206.215,8443,https,,,KR,Seoul,https://129.154.206.215:8443,ORACLE-BMC-31898
132.145.89.35:6688,132.145.89.35,6688,http,,,KR,Seoul,http://132.145.89.35:6688,ORACLE-BMC-31898
https://144.24.64.95:6686,144.24.64.95,6686,https,403 Forbidden,,KR,Chuncheon,https://144.24.64.95:6686,ORACLE-BMC-31898
https://144.24.64.95:6686,144.24.64.95,6686,https,,,KR,Chuncheon,https://144.24.64.95:6686,ORACLE-BMC-31898
131.186.30.44:2086,131.186.30.44,2086,http,,,KR,Seoul,http://131.186.30.44:2086,ORACLE-BMC-31898
131.186.30.44:8880,131.186.30.44,8880,http,,,KR,Seoul,http://131.186.30.44:8880,ORACLE-BMC-31898
131.186.30.44:8880,131.186.30.44,8880,http,,,KR,Seoul,http://131.186.30.44:8880,ORACLE-BMC-31898
146.56.41.69:2086,146.56.41.69,2086,http,,,KR,Seoul,http://146.56.41.69:2086,ORACLE-BMC-31898
152.67.212.251:3000,152.67.212.251,3000,http,,,KR,Chuncheon,http://152.67.212.251:3000,ORACLE-BMC-31898
https://132.226.228.13:4433,132.226.228.13,4433,https,,,KR,Seoul,https://132.226.228.13:4433,ORACLE-BMC-31898
146.56.133.140:2096,146.56.133.140,2096,http,,,KR,Seoul,http://146.56.133.140:2096,ORACLE-BMC-31898
8.220.213.84:9001,8.220.213.84,9001,http,,,KR,Seoul,http://8.220.213.84:9001,"Alibaba US Technology Co., Ltd."
https://132.226.233.227:6666,132.226.233.227,6666,https,403 Forbidden,,KR,Seoul,https://132.226.233.227:6666,ORACLE-BMC-31898
140.238.10.181:3000,140.238.10.181,3000,http,,,KR,Seoul,http://140.238.10.181:3000,ORACLE-BMC-31898
130.162.159.23:3000,130.162.159.23,3000,http,,,KR,Seoul,http://130.162.159.23:3000,ORACLE-BMC-31898
130.162.159.23:3000,130.162.159.23,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Seoul,http://130.162.159.23:3000,ORACLE-BMC-31898
130.162.157.187:3000,130.162.157.187,3000,http,,,KR,Seoul,http://130.162.157.187:3000,ORACLE-BMC-31898
146.56.149.103:3000,146.56.149.103,3000,http,,,KR,Seoul,http://146.56.149.103:3000,ORACLE-BMC-31898
https://132.226.16.83:8888,132.226.16.83,8888,https,,,KR,Seoul,https://132.226.16.83:8888,ORACLE-BMC-31898
158.180.90.110:3000,158.180.90.110,3000,http,,,KR,Chuncheon,http://158.180.90.110:3000,ORACLE-BMC-31898
193.123.233.143:2096,193.123.233.143,2096,http,,,KR,Seoul,http://193.123.233.143:2096,ORACLE-BMC-31898
https://52fancy.win:8888,132.226.16.83,8888,https,,52fancy.win,KR,Seoul,https://52fancy.win:8888,ORACLE-BMC-31898
https://132.226.16.83:8888,132.226.16.83,8888,https,,,KR,Seoul,https://132.226.16.83:8888,ORACLE-BMC-31898
146.56.169.86:2086,146.56.169.86,2086,http,,,KR,Seoul,http://146.56.169.86:2086,ORACLE-BMC-31898
193.122.125.14:8880,193.122.125.14,8880,http,,,KR,Seoul,http://193.122.125.14:8880,ORACLE-BMC-31898
https://152.69.224.139:7443,152.69.224.139,7443,https,403 Forbidden,,KR,Chuncheon,https://152.69.224.139:7443,ORACLE-BMC-31898
https://193.123.236.90:2096,193.123.236.90,2096,https,,,KR,Seoul,https://193.123.236.90:2096,ORACLE-BMC-31898
146.56.146.130:8800,146.56.146.130,8800,http,,,KR,Seoul,http://146.56.146.130:8800,ORACLE-BMC-31898
https://138.2.122.57:8880,138.2.122.57,8880,https,,,KR,Chuncheon,https://138.2.122.57:8880,ORACLE-BMC-31898
https://129.154.203.134:9,129.154.203.134,9,https,,,KR,Seoul,https://129.154.203.134:9,ORACLE-BMC-31898
146.56.179.20:8000,146.56.179.20,8000,http,,,KR,Seoul,http://146.56.179.20:8000,ORACLE-BMC-31898
138.2.113.148:888,138.2.113.148,888,http,,,KR,Chuncheon,http://138.2.113.148:888,ORACLE-BMC-31898
https://140.238.10.54:4567,140.238.10.54,4567,https,,,KR,Seoul,https://140.238.10.54:4567,ORACLE-BMC-31898
146.56.39.148:9527,146.56.39.148,9527,http,,,KR,Seoul,http://146.56.39.148:9527,ORACLE-BMC-31898
146.56.42.21:7777,146.56.42.21,7777,http,,,KR,Seoul,http://146.56.42.21:7777,ORACLE-BMC-31898
https://146.56.44.226:55555,146.56.44.226,55555,https,403 Forbidden,,KR,Seoul,https://146.56.44.226:55555,ORACLE-BMC-31898
146.56.44.226:55555,146.56.44.226,55555,http,,,KR,Seoul,http://146.56.44.226:55555,ORACLE-BMC-31898
https://152.70.88.194:5556,152.70.88.194,5556,https,403 Forbidden,,KR,Seoul,https://152.70.88.194:5556,ORACLE-BMC-31898
https://152.70.88.194:5556,152.70.88.194,5556,https,,,KR,Seoul,https://152.70.88.194:5556,ORACLE-BMC-31898
146.56.191.197:8080,146.56.191.197,8080,http,,,KR,Seoul,http://146.56.191.197:8080,ORACLE-BMC-31898
193.123.246.134:8000,193.123.246.134,8000,http,,,KR,Seoul,http://193.123.246.134:8000,ORACLE-BMC-31898
132.145.90.57:88,132.145.90.57,88,http,,,KR,Seoul,http://132.145.90.57:88,ORACLE-BMC-31898
https://144.24.90.133:8443,144.24.90.133,8443,https,403 Forbidden,,KR,Chuncheon,https://144.24.90.133:8443,ORACLE-BMC-31898
130.162.133.152:1234,130.162.133.152,1234,http,,,KR,Seoul,http://130.162.133.152:1234,ORACLE-BMC-31898
140.238.10.240:50001,140.238.10.240,50001,http,,,KR,Seoul,http://140.238.10.240:50001,ORACLE-BMC-31898
140.238.10.240:50001,140.238.10.240,50001,http,,,KR,Seoul,http://140.238.10.240:50001,ORACLE-BMC-31898
https://131.186.23.141:82,131.186.23.141,82,https,403 Forbidden,,KR,Seoul,https://131.186.23.141:82,ORACLE-BMC-31898
https://129.154.219.146:5089,129.154.219.146,5089,https,403 Forbidden,,KR,Seoul,https://129.154.219.146:5089,ORACLE-BMC-31898
https://129.154.219.146:5089,129.154.219.146,5089,https,,,KR,Seoul,https://129.154.219.146:5089,ORACLE-BMC-31898
https://132.226.232.194:444,132.226.232.194,444,https,403 Forbidden,,KR,Seoul,https://132.226.232.194:444,ORACLE-BMC-31898
https://146.56.39.148:9527,146.56.39.148,9527,https,403 Forbidden,,KR,Seoul,https://146.56.39.148:9527,ORACLE-BMC-31898
https://kimlv.duckdns.org:10000,146.56.173.92,10000,https,,kimlv.duckdns.org,KR,Seoul,https://kimlv.duckdns.org:10000,ORACLE-BMC-31898
https://193.122.115.67:4434,193.122.115.67,4434,https,403 Forbidden,,KR,Seoul,https://193.122.115.67:4434,ORACLE-BMC-31898
https://152.67.206.130:4432,152.67.206.130,4432,https,403 Forbidden,,KR,Chuncheon,https://152.67.206.130:4432,ORACLE-BMC-31898
https://193.122.115.67:4434,193.122.115.67,4434,https,,,KR,Seoul,https://193.122.115.67:4434,ORACLE-BMC-31898
https://146.56.138.244:10443,146.56.138.244,10443,https,,,KR,Seoul,https://146.56.138.244:10443,ORACLE-BMC-31898
131.186.20.230:4432,131.186.20.230,4432,http,,,KR,Seoul,http://131.186.20.230:4432,ORACLE-BMC-31898
https://152.67.206.130:4432,152.67.206.130,4432,https,,,KR,Chuncheon,https://152.67.206.130:4432,ORACLE-BMC-31898
https://131.186.20.230:4431,131.186.20.230,4431,https,,,KR,Seoul,https://131.186.20.230:4431,ORACLE-BMC-31898
https://193.123.253.225:4333,193.123.253.225,4333,https,,,KR,Seoul,https://193.123.253.225:4333,ORACLE-BMC-31898
152.70.244.236:587,152.70.244.236,587,http,,,KR,Seoul,http://152.70.244.236:587,ORACLE-BMC-31898
193.123.233.143:2083,193.123.233.143,2083,http,,,KR,Seoul,http://193.123.233.143:2083,ORACLE-BMC-31898
https://152.67.201.202:9999,152.67.201.202,9999,https,403 Forbidden,,KR,Chuncheon,https://152.67.201.202:9999,ORACLE-BMC-31898
https://146.56.173.92:10001,146.56.173.92,10001,https,403 Forbidden,,KR,Seoul,https://146.56.173.92:10001,ORACLE-BMC-31898
132.226.233.227:6666,132.226.233.227,6666,http,,,KR,Seoul,http://132.226.233.227:6666,ORACLE-BMC-31898
193.122.114.2:8181,193.122.114.2,8181,http,,,KR,Seoul,http://193.122.114.2:8181,ORACLE-BMC-31898
193.122.114.2:8181,193.122.114.2,8181,http,Claude,,KR,Seoul,http://193.122.114.2:8181,ORACLE-BMC-31898
131.186.30.44:2082,131.186.30.44,2082,http,,,KR,Seoul,http://131.186.30.44:2082,ORACLE-BMC-31898
https://129.154.206.215:8443,129.154.206.215,8443,https,403 Forbidden,,KR,Seoul,https://129.154.206.215:8443,ORACLE-BMC-31898
https://152.70.234.188:8443,152.70.234.188,8443,https,,,KR,Seoul,https://152.70.234.188:8443,ORACLE-BMC-31898
https://146.56.183.185:8443,146.56.183.185,8443,https,,,KR,Seoul,https://146.56.183.185:8443,ORACLE-BMC-31898
https://64.110.83.18:18264,64.110.83.18,18264,https,,,KR,Seoul,https://64.110.83.18:18264,ORACLE-BMC-31898
https://138.2.117.210:2082,138.2.117.210,2082,https,403 Forbidden,,KR,Chuncheon,https://138.2.117.210:2082,ORACLE-BMC-31898
131.186.30.44:2086,131.186.30.44,2086,http,,,KR,Seoul,http://131.186.30.44:2086,ORACLE-BMC-31898
140.238.10.181:3000,140.238.10.181,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Seoul,http://140.238.10.181:3000,ORACLE-BMC-31898
152.67.212.251:3000,152.67.212.251,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Chuncheon,http://152.67.212.251:3000,ORACLE-BMC-31898
https://193.123.253.225:4333,193.123.253.225,4333,https,403 Forbidden,,KR,Seoul,https://193.123.253.225:4333,ORACLE-BMC-31898
https://193.123.236.90:2096,193.123.236.90,2096,https,403 Forbidden,,KR,Seoul,https://193.123.236.90:2096,ORACLE-BMC-31898
https://132.226.228.13:4433,132.226.228.13,4433,https,403 Forbidden,,KR,Seoul,https://132.226.228.13:4433,ORACLE-BMC-31898
193.122.125.14:8880,193.122.125.14,8880,http,,,KR,Seoul,http://193.122.125.14:8880,ORACLE-BMC-31898
https://193.122.98.74:8080,193.122.98.74,8080,https,403 Forbidden,,KR,Seoul,https://193.122.98.74:8080,ORACLE-BMC-31898
146.56.41.69:4567,146.56.41.69,4567,http,,,KR,Seoul,http://146.56.41.69:4567,ORACLE-BMC-31898
https://140.238.10.54:4567,140.238.10.54,4567,https,403 Forbidden,,KR,Seoul,https://140.238.10.54:4567,ORACLE-BMC-31898
https://152.67.209.53:8443,152.67.209.53,8443,https,403 Forbidden,,KR,Chuncheon,https://152.67.209.53:8443,ORACLE-BMC-31898
193.122.113.135:88,193.122.113.135,88,http,,,KR,Seoul,http://193.122.113.135:88,ORACLE-BMC-31898
https://146.56.188.122:9444,146.56.188.122,9444,https,403 Forbidden,,KR,Seoul,https://146.56.188.122:9444,ORACLE-BMC-31898
158.180.82.228:1024,158.180.82.228,1024,http,AKTV 高清高速數碼電視轉播站,,KR,Chuncheon,http://158.180.82.228:1024,ORACLE-BMC-31898
https://193.123.251.50:8080,193.123.251.50,8080,https,403 Forbidden,,KR,Seoul,https://193.123.251.50:8080,ORACLE-BMC-31898
https://146.56.177.247:8080,146.56.177.247,8080,https,403 Forbidden,,KR,Seoul,https://146.56.177.247:8080,ORACLE-BMC-31898
140.238.8.180:8080,140.238.8.180,8080,http,,,KR,Seoul,http://140.238.8.180:8080,ORACLE-BMC-31898
https://132.226.238.191:10002,132.226.238.191,10002,https,403 Forbidden,,KR,Seoul,https://132.226.238.191:10002,ORACLE-BMC-31898
https://146.56.188.122:9444,146.56.188.122,9444,https,,,KR,Seoul,https://146.56.188.122:9444,ORACLE-BMC-31898
https://140.238.31.125:10443,140.238.31.125,10443,https,403 Forbidden,,KR,Seoul,https://140.238.31.125:10443,ORACLE-BMC-31898
https://146.56.183.185:8443,146.56.183.185,8443,https,403 Forbidden,,KR,Seoul,https://146.56.183.185:8443,ORACLE-BMC-31898
https://152.70.234.188:8443,152.70.234.188,8443,https,403 Forbidden,,KR,Seoul,https://152.70.234.188:8443,ORACLE-BMC-31898
132.145.90.129:8181,132.145.90.129,8181,http,Claude,,KR,Seoul,http://132.145.90.129:8181,ORACLE-BMC-31898
140.238.19.30:8181,140.238.19.30,8181,http,Claude,,KR,Seoul,http://140.238.19.30:8181,ORACLE-BMC-31898
146.56.133.140:2083,146.56.133.140,2083,http,,,KR,Seoul,http://146.56.133.140:2083,ORACLE-BMC-31898
www.1846363.xyz:3000,146.56.149.103,3000,http,AKTV 高清高速數碼電視轉播站,1846363.xyz,KR,Seoul,http://www.1846363.xyz:3000,ORACLE-BMC-31898
130.162.157.187:3000,130.162.157.187,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Seoul,http://130.162.157.187:3000,ORACLE-BMC-31898
193.123.233.143:2096,193.123.233.143,2096,http,,,KR,Seoul,http://193.123.233.143:2096,ORACLE-BMC-31898
146.56.149.103:3000,146.56.149.103,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Seoul,http://146.56.149.103:3000,ORACLE-BMC-31898
146.56.133.140:2096,146.56.133.140,2096,http,,,KR,Seoul,http://146.56.133.140:2096,ORACLE-BMC-31898
146.56.169.86:2086,146.56.169.86,2086,http,,,KR,Seoul,http://146.56.169.86:2086,ORACLE-BMC-31898
https://152.70.95.0:2096,152.70.95.0,2096,https,,,KR,Seoul,https://152.70.95.0:2096,ORACLE-BMC-31898
146.56.41.69:2086,146.56.41.69,2086,http,,,KR,Seoul,http://146.56.41.69:2086,ORACLE-BMC-31898
https://132.226.22.178:2096,132.226.22.178,2096,https,,,KR,Seoul,https://132.226.22.178:2096,ORACLE-BMC-31898
146.56.106.158:30002,146.56.106.158,30002,http,,,KR,Chuncheon,http://146.56.106.158:30002,ORACLE-BMC-31898
https://129.154.220.179:2096,129.154.220.179,2096,https,,,KR,Seoul,https://129.154.220.179:2096,ORACLE-BMC-31898
jgw2.wenxian.uno:3000,152.67.212.251,3000,http,AKTV 高清高速數碼電視轉播站,wenxian.uno,KR,Chuncheon,http://jgw2.wenxian.uno:3000,ORACLE-BMC-31898
146.56.134.229:1234,146.56.134.229,1234,http,,,KR,Seoul,http://146.56.134.229:1234,ORACLE-BMC-31898
https://131.186.27.106:2850,131.186.27.106,2850,https,403 Forbidden,,KR,Seoul,https://131.186.27.106:2850,ORACLE-BMC-31898
https://131.186.27.106:2850,131.186.27.106,2850,https,,,KR,Seoul,https://131.186.27.106:2850,ORACLE-BMC-31898
https://152.67.218.163:3333,152.67.218.163,3333,https,403 Forbidden,,KR,Chuncheon,https://152.67.218.163:3333,ORACLE-BMC-31898
https://152.67.218.163:3333,152.67.218.163,3333,https,,,KR,Chuncheon,https://152.67.218.163:3333,ORACLE-BMC-31898
193.122.113.135:18888,193.122.113.135,18888,http,,,KR,Seoul,http://193.122.113.135:18888,ORACLE-BMC-31898
193.122.113.135:88,193.122.113.135,88,http,,,KR,Seoul,http://193.122.113.135:88,ORACLE-BMC-31898
https://146.56.190.86:8887,146.56.190.86,8887,https,403 Forbidden,,KR,Seoul,https://146.56.190.86:8887,ORACLE-BMC-31898
https://146.56.190.86:8887,146.56.190.86,8887,https,,,KR,Seoul,https://146.56.190.86:8887,ORACLE-BMC-31898
https://152.67.210.61:1973,152.67.210.61,1973,https,403 Forbidden,,KR,Chuncheon,https://152.67.210.61:1973,ORACLE-BMC-31898
https://152.67.211.113:1973,152.67.211.113,1973,https,403 Forbidden,,KR,Chuncheon,https://152.67.211.113:1973,ORACLE-BMC-31898
https://152.67.211.113:1973,152.67.211.113,1973,https,,,KR,Chuncheon,https://152.67.211.113:1973,ORACLE-BMC-31898
https://152.67.210.61:1973,152.67.210.61,1973,https,,,KR,Chuncheon,https://152.67.210.61:1973,ORACLE-BMC-31898
or-aktv.888923.xyz:9527,193.123.240.4,9527,http,AKTV 高清高速數碼電視轉播站,888923.xyz,KR,Seoul,http://or-aktv.888923.xyz:9527,ORACLE-BMC-31898
193.123.240.4:9527,193.123.240.4,9527,http,AKTV 高清高速數碼電視轉播站,,KR,Seoul,http://193.123.240.4:9527,ORACLE-BMC-31898
https://146.56.173.92:10000,146.56.173.92,10000,https,403 Forbidden,,KR,Seoul,https://146.56.173.92:10000,ORACLE-BMC-31898
https://152.70.38.241:18443,152.70.38.241,18443,https,403 Forbidden,,KR,Seoul,https://152.70.38.241:18443,ORACLE-BMC-31898
https://152.70.38.241:18443,152.70.38.241,18443,https,,,KR,Seoul,https://152.70.38.241:18443,ORACLE-BMC-31898
193.122.113.135:887,193.122.113.135,887,http,,,KR,Seoul,http://193.122.113.135:887,ORACLE-BMC-31898
193.122.113.135:887,193.122.113.135,887,http,,,KR,Seoul,http://193.122.113.135:887,ORACLE-BMC-31898
https://146.56.173.92:10002,146.56.173.92,10002,https,403 Forbidden,,KR,Seoul,https://146.56.173.92:10002,ORACLE-BMC-31898
https://kimlv.duckdns.org:10002,146.56.173.92,10002,https,,kimlv.duckdns.org,KR,Seoul,https://kimlv.duckdns.org:10002,ORACLE-BMC-31898
https://132.226.17.114:2053,132.226.17.114,2053,https,403 Forbidden,,KR,Seoul,https://132.226.17.114:2053,ORACLE-BMC-31898
146.56.41.69:2052,146.56.41.69,2052,http,,,KR,Seoul,http://146.56.41.69:2052,ORACLE-BMC-31898
https://130.162.156.12:2053,130.162.156.12,2053,https,,,KR,Seoul,https://130.162.156.12:2053,ORACLE-BMC-31898
https://140.238.12.220:2053,140.238.12.220,2053,https,403 Forbidden,,KR,Seoul,https://140.238.12.220:2053,ORACLE-BMC-31898
152.70.236.195:30001,152.70.236.195,30001,http,,,KR,Seoul,http://152.70.236.195:30001,ORACLE-BMC-31898
158.180.90.110:3000,158.180.90.110,3000,http,AKTV 高清高速數碼電視轉播站,,KR,Chuncheon,http://158.180.90.110:3000,ORACLE-BMC-31898
do.niuyg.xyz:2086,146.56.169.86,2086,http,,niuyg.xyz,KR,Seoul,http://do.niuyg.xyz:2086,ORACLE-BMC-31898
https://138.2.112.77:2096,138.2.112.77,2096,https,403 Forbidden,,KR,Chuncheon,https://138.2.112.77:2096,ORACLE-BMC-31898
146.56.41.69:4567,146.56.41.69,4567,http,,,KR,Seoul,http://146.56.41.69:4567,ORACLE-BMC-31898
https://129.154.204.158:7100,129.154.204.158,7100,https,403 Forbidden,,KR,Seoul,https://129.154.204.158:7100,ORACLE-BMC-31898
https://129.154.204.158:7100,129.154.204.158,7100,https,,,KR,Seoul,https://129.154.204.158:7100,ORACLE-BMC-31898
https://146.56.160.64:8443,146.56.160.64,8443,https,403 Forbidden,,KR,Seoul,https://146.56.160.64:8443,ORACLE-BMC-31898
https://kansas.eu.org:2443,146.56.108.192,2443,https,,kansas.eu.org,KR,Chuncheon,https://kansas.eu.org:2443,ORACLE-BMC-31898
https://oracle.kansas.eu.org:2443,146.56.108.192,2443,https,Attention Required! | Cloudflare,kansas.eu.org,KR,Chuncheon,https://oracle.kansas.eu.org:2443,ORACLE-BMC-31898
https://152.67.211.36:58443,152.67.211.36,58443,https,,,KR,Chuncheon,https://152.67.211.36:58443,ORACLE-BMC-31898
https://146.56.108.192:2443,146.56.108.192,2443,https,403 Forbidden,,KR,Chuncheon,https://146.56.108.192:2443,ORACLE-BMC-31898
https://oracle.kansas.eu.org:2443,146.56.108.192,2443,https,,kansas.eu.org,KR,Chuncheon,https://oracle.kansas.eu.org:2443,ORACLE-BMC-31898
https://146.56.108.192:2443,146.56.108.192,2443,https,,,KR,Chuncheon,https://146.56.108.192:2443,ORACLE-BMC-31898
https://kansas.eu.org:2443,146.56.108.192,2443,https,,kansas.eu.org,KR,Chuncheon,https://kansas.eu.org:2443,ORACLE-BMC-31898
https://129.154.217.172:3306,129.154.217.172,3306,https,403 Forbidden,,KR,Seoul,https://129.154.217.172:3306,ORACLE-BMC-31898
146.56.117.129:58888,146.56.117.129,58888,http,,,KR,Chuncheon,http://146.56.117.129:58888,ORACLE-BMC-31898
146.56.117.129:58888,146.56.117.129,58888,http,,,KR,Chuncheon,http://146.56.117.129:58888,ORACLE-BMC-31898
